X [nm (air)],Y [Intensity]
321.5908203125,0.00924519
321.698333740234,0.001388217
321.805877685547,0.002861685
321.913421630859,0.01652183
322.020965576172,0.00968783
322.128540039063,0.005148536
322.236083984375,0.01997604
322.343658447266,-0.003163527
322.451232910156,8.538577e-05
322.558837890625,0.007100789
322.666412353516,0.01123016
322.774017333984,0.01551438
322.881622314453,-0.003094526
322.989227294922,0.002430428
323.096862792969,-0.001696738
323.204498291016,0.008363026
323.312133789063,-0.002715179
323.419769287109,0.002374369
323.527404785156,0.05284293
323.635070800781,-0.009010243
323.742736816406,-0.00479027
323.850402832031,0.01358371
323.958068847656,0.02183995
324.065765380859,-0.00180464
324.173461914063,-0.008736148
324.281158447266,0.003112092
324.388854980469,-0.00735948
324.496551513672,0.002751649
324.604278564453,0.01206966
324.712005615234,0.003791556
324.819732666016,0.0005210803
324.927490234375,0.024916
325.035217285156,-0.01192681
325.142974853516,0.0008361656
325.250732421875,0.000613695
325.358489990234,-0.005025529
325.466278076172,0.004162557
325.574066162109,0.006324255
325.681854248047,0.004399852
325.789642333984,0.00647113
325.897430419922,0.004231515
326.005249023438,-0.0003807771
326.113067626953,0.0077503
326.220886230469,0.02253679
326.328704833984,-0.006231429
326.436553955078,0.01127117
326.544403076172,0.03011087
326.652252197266,0.01951397
326.760101318359,0.006276935
326.867950439453,0.01207366
326.975830078125,0.003845745
327.083709716797,0.007836587
327.191589355469,-0.003031926
327.299499511719,0.005666244
327.407379150391,0.02623448
327.515289306641,-0.001403213
327.623199462891,0.0119958
327.731109619141,-0.004649987
327.839050292969,-0.01019231
327.946990966797,-0.001744433
328.054931640625,0.004928444
328.162872314453,0.007983075
328.270812988281,-0.005456989
328.378784179688,-0.003612089
328.486755371094,-0.01156227
328.5947265625,0.0004738362
328.702697753906,0.028368
328.810699462891,0.001077622
328.918670654297,0.01076651
329.026672363281,0.009728788
329.134704589844,0.02037501
329.242706298828,-0.002147393
329.350738525391,-0.00453365
329.458770751953,-0.001030121
329.566802978516,0.003047497
329.674835205078,-0.003621025
329.782897949219,0.01137233
329.890960693359,0.05627544
329.9990234375,0.0004800608
330.107086181641,0.002229507
330.215148925781,-0.01210588
330.3232421875,0.0219866
330.431335449219,0.0100996
330.539428710938,0.01115904
330.647521972656,-0.005519573
330.755645751953,0.005247868
330.86376953125,0.01927913
330.971893310547,0.01416216
331.080017089844,0.04074894
331.188171386719,0.01090224
331.296295166016,0.0256175
331.404449462891,-0.005892658
331.512603759766,-0.005344972
331.620788574219,0.001927644
331.728942871094,0.01038656
331.837127685547,-0.0008295377
331.9453125,-0.005556223
332.053527832031,0.006897938
332.161712646484,-0.002960922
332.269927978516,-0.01353194
332.378143310547,-0.005059946
332.486358642578,0.02542317
332.594573974609,0.01600886
332.702819824219,0.005086032
332.811065673828,-0.01239225
332.919311523438,-0.002339527
333.027557373047,-0.002067807
333.135833740234,0.006430426
333.244079589844,0.06900594
333.352355957031,-0.004300451
333.460662841797,0.0003140619
333.568939208984,0.002751872
333.67724609375,-0.009555772
333.785552978516,0.009564503
333.893859863281,0.001714096
334.002166748047,-0.01502278
334.110473632813,-0.001032157
334.218811035156,0.005176479
