X [nm (air)],Y [Intensity]
321.5908203125,0.007184095
321.698333740234,0.001692133
321.805877685547,0.004327025
321.913421630859,0.01194513
322.020965576172,0.007269333
322.128540039063,0.005118443
322.236083984375,0.01636463
322.343658447266,-0.00133005
322.451232910156,0.0001174109
322.558837890625,0.007050622
322.666412353516,0.009449945
322.774017333984,0.01147078
322.881622314453,-0.0020496
322.989227294922,0.00329735
323.096862792969,0.002758843
323.204498291016,0.00743039
323.312133789063,-0.001471581
323.419769287109,0.003427848
323.527404785156,0.03754941
323.635070800781,-0.0062276
323.742736816406,-0.003985852
323.850402832031,0.01092967
323.958068847656,0.01745164
324.065765380859,-0.00155379
324.173461914063,-0.004423795
324.281158447266,0.004141641
324.388854980469,-0.002832866
324.496551513672,0.00275879
324.604278564453,0.007954897
324.712005615234,0.003789315
324.819732666016,0.002661975
324.927490234375,0.01608878
325.035217285156,-0.006952016
325.142974853516,0.002535797
325.250732421875,0.00117797
325.358489990234,-0.003040456
325.466278076172,0.002801158
325.574066162109,0.005625033
325.681854248047,0.004337349
325.789642333984,0.005884795
325.897430419922,0.003255837
326.005249023438,0.0020625
326.113067626953,0.007854911
326.220886230469,0.0160405
326.328704833984,-0.003576584
326.436553955078,0.009446333
326.544403076172,0.02312023
326.652252197266,0.0174856
326.760101318359,0.005573502
326.867950439453,0.009391253
326.975830078125,0.004113978
327.083709716797,0.007655056
327.191589355469,-0.001288399
327.299499511719,0.00573698
327.407379150391,0.01912137
327.515289306641,-0.00215628
327.623199462891,0.008828813
327.731109619141,-0.00205553
327.839050292969,-0.006127396
327.946990966797,-0.0003171016
328.054931640625,0.00361695
328.162872314453,0.006616237
328.270812988281,-0.002188486
328.378784179688,-0.0008845323
328.486755371094,-0.008204512
328.5947265625,0.003410883
328.702697753906,0.02169017
328.810699462891,0.001855883
328.918670654297,0.007897749
329.026672363281,0.009115468
329.134704589844,0.01653759
329.242706298828,-0.002161022
329.350738525391,-0.002969009
329.458770751953,0.002227206
329.566802978516,0.003503527
329.674835205078,-0.002143702
329.782897949219,0.007394271
329.890960693359,0.03867776
329.9990234375,0.002852992
330.107086181641,0.001649117
330.215148925781,-0.006548284
330.3232421875,0.01647736
330.431335449219,0.009462813
330.539428710938,0.008779342
330.647521972656,-0.003019564
