X [nm (air)],Y [Intensity]
321.5908203125,0.006633598
321.698333740234,0.002889248
321.805877685547,0.003788146
321.913421630859,0.01283257
322.020965576172,0.008145528
322.128540039063,0.00460327
322.236083984375,0.01709387
322.343658447266,-0.001533004
322.451232910156,-0.0003246236
322.558837890625,0.006966604
322.666412353516,0.009895044
322.774017333984,0.01197758
322.881622314453,-0.002711107
322.989227294922,0.003110009
323.096862792969,0.001061948
323.204498291016,0.006604338
323.312133789063,-0.002226956
323.419769287109,0.003827022
323.527404785156,0.04100899
323.635070800781,-0.006658774
323.742736816406,-0.003551021
323.850402832031,0.0118152
323.958068847656,0.01911346
324.065765380859,-0.001240793
324.173461914063,-0.005823247
324.281158447266,0.004437591
324.388854980469,-0.003818965
324.496551513672,0.003352616
324.604278564453,0.00821708
324.712005615234,0.003592107
324.819732666016,0.001369642
324.927490234375,0.01689675
325.035217285156,-0.008480207
325.142974853516,0.001833447
325.250732421875,0.0008489772
325.358489990234,-0.003776472
325.466278076172,0.002519314
325.574066162109,0.005526546
325.681854248047,0.003862127
325.789642333984,0.005610921
325.897430419922,0.00386668
326.005249023438,0.001509076
326.113067626953,0.008136901
326.220886230469,0.01740996
326.328704833984,-0.004520986
326.436553955078,0.009940187
326.544403076172,0.0244963
326.652252197266,0.01856223
326.760101318359,0.005699103
326.867950439453,0.009738255
326.975830078125,0.003988258
327.083709716797,0.007029164
327.191589355469,-0.001784059
327.299499511719,0.005473457
327.407379150391,0.01959198
327.515289306641,-0.003346804
327.623199462891,0.01020987
327.731109619141,-0.003135254
327.839050292969,-0.006971035
327.946990966797,-0.000120816
328.054931640625,0.004200836
328.162872314453,0.006933776
328.270812988281,-0.003127952
328.378784179688,-0.001352674
328.486755371094,-0.009085423
328.5947265625,0.00306123
328.702697753906,0.02327563
328.810699462891,0.001530248
328.918670654297,0.008821449
329.026672363281,0.008814553
329.134704589844,0.01692944
329.242706298828,-0.002318544
329.350738525391,-0.003676968
329.458770751953,0.001782966
329.566802978516,0.003091095
329.674835205078,-0.002489517
329.782897949219,0.008082417
329.890960693359,0.04332095
329.9990234375,0.00275565
330.107086181641,0.001689764
330.215148925781,-0.007268459
330.3232421875,0.01728653
330.431335449219,0.00916073
330.539428710938,0.009219321
330.647521972656,-0.003056032
330.755645751953,0.006368544
330.86376953125,0.01685665
330.971893310547,0.01232661
331.080017089844,0.03023081
331.188171386719,0.009500972
331.296295166016,0.02021951
331.404449462891,-0.0038998
331.512603759766,-0.004483832
331.620788574219,0.003683876
331.728942871094,0.00935006
331.837127685547,-0.0009010628
331.9453125,-0.003013965
332.053527832031,0.007384525
332.161712646484,-0.0002719252
332.269927978516,-0.009327843
332.378143310547,-0.002946661
332.486358642578,0.02052438
332.594573974609,0.0138881
332.702819824219,0.00435674
332.811065673828,-0.008198136
332.919311523438,0.0008159722
333.027557373047,-2.441038e-05
333.135833740234,0.005314921
333.244079589844,0.05011484
333.352355957031,-0.002422715
333.460662841797,0.001210929
333.568939208984,0.001770697
333.67724609375,-0.007321039
333.785552978516,0.008788014
333.893859863281,0.003330369
334.002166748047,-0.01149153
334.110473632813,0.001169592
334.218811035156,0.004765469
334.3271484375,-0.0006322923
334.435485839844,0.0008433579
334.543853759766,-0.00545069
334.652191162109,0.0169998
334.760559082031,-0.0001867768
334.868927001953,0.009133531
334.977325439453,0.007620829
335.085693359375,0.009323714
335.194091796875,0.0002919112
335.302490234375,0.007360746
335.410888671875,0.007250173
335.519287109375,0.03136897
335.627716064453,0.00981797
335.736145019531,0.007104755
335.844573974609,-0.001146849
335.953002929688,0.01056444
336.061462402344,0.02203013
336.169891357422,-0.005822995
336.278350830078,0.002972414
336.386840820313,0.01908881
336.495300292969,0.004178282
336.603790283203,-0.004780014
336.712249755859,-0.002588507
336.820770263672,-0.000776583
336.929260253906,0.00202536
337.037750244141,-0.006903297
337.146270751953,-0.009142403
337.254791259766,0.02570326
337.363311767578,0.0008240984
337.471862792969,0.003501966
337.580383300781,-0.003259953
337.688934326172,-0.001635226
337.797485351563,-0.003906505
337.906036376953,-0.003282076
338.014617919922,-0.002604684
338.123168945313,0.01313602
338.231750488281,0.01152978
338.340362548828,-0.002399744
338.448944091797,0.02681981
338.557525634766,0.005946919
338.666137695313,0.01244501
338.774749755859,-0.00420818
338.883392333984,-0.002725706
338.992004394531,0.003713368
339.100646972656,0.009654918
339.209289550781,-0.004962437
339.317932128906,0.01025955
339.426574707031,0.00235228
339.535247802734,0.0107119
339.643890380859,0.003090548
339.752563476563,0.003546316
339.861267089844,-6.126001e-05
339.969940185547,0.01767801
340.078643798828,0.002193148
340.187347412109,0.01893912
340.296051025391,0.006321493
340.404754638672,0.009135314
340.513488769531,-0.008378968
340.622192382813,0.01916627
340.730926513672,0.016979
340.839660644531,0.01590648
340.948425292969,-0.004307983
341.057159423828,-0.0003073168
341.165924072266,-0.002343707
341.274688720703,-0.003488448
341.383483886719,0.01662268
341.492248535156,0.004856588
341.601043701172,0.02397807
341.709838867188,0.02090504
341.818634033203,0.01519674
341.927429199219,-0.001961926
342.036254882813,-0.002851514
342.145080566406,0.0006181262
