X [nm (air)],Y [Intensity]
321.5908203125,0.006831942
321.698333740234,0.00203348
321.805877685547,0.004265194
321.913421630859,0.01303879
322.020965576172,0.008736539
322.128540039063,0.004996946
322.236083984375,0.0176085
322.343658447266,-0.002125609
322.451232910156,0.0001188011
322.558837890625,0.006613886
322.666412353516,0.009964669
322.774017333984,0.01176333
322.881622314453,-0.002544864
322.989227294922,0.002318212
323.096862792969,0.0006109368
323.204498291016,0.006982119
323.312133789063,-0.002413693
323.419769287109,0.00265844
323.527404785156,0.04004067
323.635070800781,-0.006433927
323.742736816406,-0.003506368
323.850402832031,0.01215276
323.958068847656,0.01857796
324.065765380859,-0.001162985
324.173461914063,-0.005792917
324.281158447266,0.004574042
324.388854980469,-0.003484466
324.496551513672,0.002874158
324.604278564453,0.008810248
324.712005615234,0.003781118
324.819732666016,0.001923491
324.927490234375,0.01738713
325.035217285156,-0.008112698
325.142974853516,0.001591331
325.250732421875,0.0002896675
325.358489990234,-0.004718016
325.466278076172,0.00272167
325.574066162109,0.004775193
325.681854248047,0.003971589
325.789642333984,0.005981364
325.897430419922,0.003245319
326.005249023438,0.001673296
326.113067626953,0.008041766
326.220886230469,0.0172146
326.328704833984,-0.003921179
326.436553955078,0.00953172
326.544403076172,0.02479034
326.652252197266,0.01866006
326.760101318359,0.005550701
326.867950439453,0.009523022
326.975830078125,0.004052461
327.083709716797,0.007170843
327.191589355469,-0.00178611
327.299499511719,0.005576171
327.407379150391,0.01988822
327.515289306641,-0.002764354
327.623199462891,0.008877126
327.731109619141,-0.002899959
327.839050292969,-0.007400067
327.946990966797,0.00028413
328.054931640625,0.0033854
328.162872314453,0.006700873
328.270812988281,-0.002245727
328.378784179688,-0.001335529
328.486755371094,-0.008372557
328.5947265625,0.002836865
328.702697753906,0.02357621
328.810699462891,0.001864413
328.918670654297,0.008470811
329.026672363281,0.008437661
329.134704589844,0.01781646
329.242706298828,-0.0030981
329.350738525391,-0.004020403
329.458770751953,0.001581224
329.566802978516,0.002901543
329.674835205078,-0.003108944
329.782897949219,0.008056302
329.890960693359,0.04241963
329.9990234375,0.001963654
330.107086181641,0.001365115
330.215148925781,-0.007958523
330.3232421875,0.01775722
330.431335449219,0.009455875
330.539428710938,0.01017549
330.647521972656,-0.003429213
330.755645751953,0.005965832
330.86376953125,0.01721168
330.971893310547,0.01168394
331.080017089844,0.03060333
331.188171386719,0.01162589
331.296295166016,0.02021108
331.404449462891,-0.004145252
331.512603759766,-0.004462346
331.620788574219,0.002942584
331.728942871094,0.009624642
331.837127685547,-0.0008190828
331.9453125,-0.004179224
332.053527832031,0.006476079
332.161712646484,-0.0005276586
332.269927978516,-0.009247078
332.378143310547,-0.003168061
332.486358642578,0.02035818
332.594573974609,0.01332817
332.702819824219,0.004531429
332.811065673828,-0.007951507
332.919311523438,0.0009478132
333.027557373047,-0.0001722933
333.135833740234,0.006275349
333.244079589844,0.05074458
333.352355957031,-0.002142709
333.460662841797,0.001740634
333.568939208984,0.001988388
333.67724609375,-0.007590006
333.785552978516,0.008363147
333.893859863281,0.003587605
334.002166748047,-0.01123118
334.110473632813,0.0002436258
334.218811035156,0.004877374
334.3271484375,-0.0004959504
334.435485839844,0.0006457666
334.543853759766,-0.006305235
334.652191162109,0.01754608
334.760559082031,-0.0002805169
334.868927001953,0.009007072
334.977325439453,0.008054502
335.085693359375,0.009274873
335.194091796875,0.0004850153
335.302490234375,0.013682
335.410888671875,0.007147876
335.519287109375,0.03152962
335.627716064453,0.009140344
335.736145019531,0.006446704
335.844573974609,-0.001104191
335.953002929688,0.009902707
336.061462402344,0.02101945
336.169891357422,-0.006030269
336.278350830078,0.002828392
336.386840820313,0.01790231
336.495300292969,0.003821157
336.603790283203,-0.005351642
336.712249755859,-0.002710183
336.820770263672,-0.001113746
336.929260253906,0.002559812
337.037750244141,-0.006688874
337.146270751953,-0.009556104
337.254791259766,0.02500376
337.363311767578,0.001530008
337.471862792969,0.00370379
337.580383300781,-0.003773527
337.688934326172,-0.002099761
337.797485351563,-0.003604727
337.906036376953,-0.003696519
338.014617919922,-0.002889165
338.123168945313,0.01322324
338.231750488281,0.0116267
338.340362548828,-0.002219112
338.448944091797,0.02583729
338.557525634766,0.006519163
338.666137695313,0.01321961
338.774749755859,-0.004448195
338.883392333984,-0.002641542
338.992004394531,0.003901834
339.100646972656,0.009448438
339.209289550781,-0.005154117
339.317932128906,0.009435141
339.426574707031,0.002693893
339.535247802734,0.01090905
339.643890380859,0.003199439
339.752563476563,0.003842977
339.861267089844,0.0006392455
339.969940185547,0.01690877
340.078643798828,0.002339112
340.187347412109,0.01818702
340.296051025391,0.006637965
340.404754638672,0.009327118
340.513488769531,-0.008639838
340.622192382813,0.01872176
340.730926513672,0.01730994
340.839660644531,0.01591679
340.948425292969,-0.004299939
341.057159423828,-0.0004230778
341.165924072266,-0.00241125
341.274688720703,-0.003174382
341.383483886719,0.01678452
341.492248535156,0.005378183
341.601043701172,0.02453524
341.709838867188,0.02080347
341.818634033203,0.0151505
341.927429199219,-0.002487866
342.036254882813,-0.002645325
342.145080566406,-4.599682e-05
342.25390625,0.01069545
342.362731933594,0.004590268
342.471557617188,-0.000465954
342.580413818359,0.01227977
342.689270019531,-0.004455566
342.798126220703,0.007948538
342.906982421875,0.01614926
343.015869140625,0.01323843
343.124755859375,-0.00196725
343.233642578125,-0.007717866
343.342529296875,0.01010331
343.451416015625,0.001140723
343.560333251953,-0.00268027
343.669250488281,-0.00305962
343.778167724609,0.000724022
343.887084960938,0.004198967
343.996032714844,-0.008408929
344.104949951172,0.01053415
344.213897705078,-0.003160129
344.322845458984,0.006719803
344.431823730469,-0.00392874
344.540771484375,-6.033675e-05
344.649749755859,-0.0007085404
344.758728027344,0.0002910891
344.867706298828,0.006748212
