X [nm (air)],Y [Intensity]
321.5908203125,0.00619305
321.698333740234,0.001586513
321.805877685547,0.003650311
321.913421630859,0.01225415
322.020965576172,0.006991808
322.128540039063,0.005086241
322.236083984375,0.01676012
322.343658447266,-0.001794933
322.451232910156,0.0002476695
322.558837890625,0.007081536
322.666412353516,0.009556032
322.774017333984,0.01131513
322.881622314453,-0.002763164
322.989227294922,0.002456328
323.096862792969,0.0014695
323.204498291016,0.006247856
323.312133789063,-0.002187356
323.419769287109,0.002712295
323.527404785156,0.03731993
323.635070800781,-0.00611022
323.742736816406,-0.004696338
323.850402832031,0.01167684
323.958068847656,0.01778068
324.065765380859,-0.001925948
324.173461914063,-0.005064481
324.281158447266,0.005145777
324.388854980469,-0.002317782
324.496551513672,0.002879685
324.604278564453,0.007715104
324.712005615234,0.004058096
324.819732666016,0.002288299
324.927490234375,0.01634384
325.035217285156,-0.007756706
325.142974853516,0.001684599
325.250732421875,0.0006198953
325.358489990234,-0.003746503
325.466278076172,0.002621539
325.574066162109,0.004659038
325.681854248047,0.003695095
325.789642333984,0.004518314
325.897430419922,0.002696387
326.005249023438,0.001188763
326.113067626953,0.007673406
326.220886230469,0.01547641
326.328704833984,-0.003360612
326.436553955078,0.009392378
326.544403076172,0.02333084
326.652252197266,0.01704333
326.760101318359,0.005450364
326.867950439453,0.009439483
326.975830078125,0.004035412
327.083709716797,0.006794921
327.191589355469,-0.001353353
327.299499511719,0.00489661
327.407379150391,0.0184606
327.515289306641,-0.003182506
327.623199462891,0.008857272
327.731109619141,-0.002853318
327.839050292969,-0.007179506
327.946990966797,-0.0003741715
328.054931640625,0.003604933
328.162872314453,0.006368136
328.270812988281,-0.002271974
328.378784179688,-0.001827482
328.486755371094,-0.007942909
328.5947265625,0.002717308
328.702697753906,0.02235366
328.810699462891,0.00184776
328.918670654297,0.008144555
329.026672363281,0.008716838
329.134704589844,0.01641478
329.242706298828,-0.002669357
329.350738525391,-0.003583204
329.458770751953,0.002392513
329.566802978516,0.003214741
329.674835205078,-0.002972832
329.782897949219,0.007463506
329.890960693359,0.03891021
329.9990234375,0.002002037
330.107086181641,0.001130991
330.215148925781,-0.006572091
330.3232421875,0.01583809
330.431335449219,0.009792023
330.539428710938,0.00883711
330.647521972656,-0.003634375
330.755645751953,0.005732325
330.86376953125,0.01626701
330.971893310547,0.01117939
331.080017089844,0.02770125
331.188171386719,0.01074915
331.296295166016,0.01900497
331.404449462891,-0.004037328
331.512603759766,-0.004235288
331.620788574219,0.003146211
331.728942871094,0.008737176
331.837127685547,-0.0009744029
331.9453125,-0.003400892
332.053527832031,0.006490928
332.161712646484,-0.000933079
332.269927978516,-0.00878449
332.378143310547,-0.00333405
332.486358642578,0.01965195
332.594573974609,0.01219268
332.702819824219,0.004163045
332.811065673828,-0.00795602
332.919311523438,0.00083237
333.027557373047,0.0005339542
333.135833740234,0.006073953
333.244079589844,0.04617398
333.352355957031,-0.00133437
333.460662841797,0.002590502
333.568939208984,0.002628326
333.67724609375,-0.006489514
333.785552978516,0.007343291
333.893859863281,0.003557409
334.002166748047,-0.01068734
334.110473632813,-3.057185e-05
334.218811035156,0.004795314
334.3271484375,-0.000187844
334.435485839844,0.0006588438
334.543853759766,-0.005787514
334.652191162109,0.01682152
334.760559082031,-0.0002797999
334.868927001953,0.008456162
334.977325439453,0.007433369
335.085693359375,0.009616228
335.194091796875,0.001431921
335.302490234375,0.01600589
335.410888671875,0.006600018
335.519287109375,0.02943078
335.627716064453,0.009646454
335.736145019531,0.006420847
335.844573974609,-0.001010574
335.953002929688,0.009750154
336.061462402344,0.01948696
336.169891357422,-0.005560717
336.278350830078,0.001916022
336.386840820313,0.01738267
336.495300292969,0.004486718
336.603790283203,-0.004598159
336.712249755859,-0.00298135
336.820770263672,2.950282e-05
336.929260253906,0.002409765
337.037750244141,-0.005404561
337.146270751953,-0.008411929
337.254791259766,0.02384436
337.363311767578,0.001812712
337.471862792969,0.00399919
337.580383300781,-0.002577335
337.688934326172,-0.0007885839
337.797485351563,-0.003194891
337.906036376953,-0.003670783
338.014617919922,-0.002735746
338.123168945313,0.01224382
338.231750488281,0.01039688
338.340362548828,-0.002609122
338.448944091797,0.02397006
338.557525634766,0.006184248
338.666137695313,0.01237634
338.774749755859,-0.004044345
338.883392333984,-0.002755603
338.992004394531,0.004289001
339.100646972656,0.01004274
339.209289550781,-0.00499548
339.317932128906,0.009974997
339.426574707031,0.002908637
339.535247802734,0.01047373
339.643890380859,0.003010785
339.752563476563,0.004030872
339.861267089844,0.001168544
339.969940185547,0.01586688
340.078643798828,0.002161944
340.187347412109,0.0170267
340.296051025391,0.005551729
340.404754638672,0.008616034
340.513488769531,-0.008016896
340.622192382813,0.01554869
340.730926513672,0.01626841
340.839660644531,0.01456671
340.948425292969,-0.00412976
341.057159423828,-0.0006457851
341.165924072266,-0.001545374
341.274688720703,-0.002115913
341.383483886719,0.01518156
341.492248535156,0.004314236
341.601043701172,0.02326269
341.709838867188,0.01951911
341.818634033203,0.01426414
341.927429199219,-0.00155441
342.036254882813,-0.00240977
342.145080566406,0.001453525
342.25390625,0.009505923
342.362731933594,0.003719556
342.471557617188,-0.0003041891
342.580413818359,0.01179088
342.689270019531,-0.003675077
342.798126220703,0.007053028
342.906982421875,0.01513735
343.015869140625,0.0123161
343.124755859375,-0.0025192
343.233642578125,-0.006794963
343.342529296875,0.009288932
343.451416015625,0.00155549
343.560333251953,-0.002657754
343.669250488281,-0.003113284
343.778167724609,0.001467011
343.887084960938,0.004043271
343.996032714844,-0.00821167
344.104949951172,0.009563334
344.213897705078,-0.002385556
344.322845458984,0.007092029
344.431823730469,-0.003798343
344.540771484375,-0.0001379498
344.649749755859,-0.0007521407
344.758728027344,0.0005880158
344.867706298828,0.006421318
344.976715087891,0.01034575
345.085723876953,-0.001388846
345.194702148438,0.002315732
345.303741455078,0.02272934
345.412750244141,-0.006078489
345.521759033203,-0.004581931
345.630798339844,0.003154415
345.739837646484,-0.001504526
345.848876953125,0.01050738
345.957946777344,0.01191044
346.066986083984,-0.001583553
346.176055908203,-0.003295263
346.285125732422,-0.003408652
346.394195556641,0.003223794
346.503295898438,-0.00257048
346.612365722656,-0.004262071
346.721466064453,0.001101708
346.83056640625,0.0117764
346.939697265625,0.02859505
347.048797607422,-0.008778818
347.157928466797,-0.00770316
347.267059326172,0.003657127
347.376190185547,-0.001657641
