X [nm (air)],Y [Intensity]
321.5908203125,0.006939624
321.698333740234,0.001242109
321.805877685547,0.003398135
321.913421630859,0.01481453
322.020965576172,0.009535124
322.128540039063,0.005275101
322.236083984375,0.01872682
322.343658447266,-0.001945492
322.451232910156,0.001053009
322.558837890625,0.006728858
322.666412353516,0.01097509
322.774017333984,0.01369084
322.881622314453,-0.003378506
322.989227294922,0.002100545
323.096862792969,-0.000237412
323.204498291016,0.00737732
323.312133789063,-0.002535989
323.419769287109,0.002642848
323.527404785156,0.04581587
323.635070800781,-0.008040567
323.742736816406,-0.004217674
323.850402832031,0.0122323
323.958068847656,0.01990967
324.065765380859,-0.002010483
324.173461914063,-0.006704777
324.281158447266,0.004448208
324.388854980469,-0.005690821
324.496551513672,0.002852119
324.604278564453,0.01095736
324.712005615234,0.00396368
324.819732666016,0.001246325
324.927490234375,0.02142344
325.035217285156,-0.00934974
325.142974853516,0.001173448
325.250732421875,0.0005783855
325.358489990234,-0.004269317
325.466278076172,0.003410451
325.574066162109,0.005121804
325.681854248047,0.003824531
325.789642333984,0.006414162
325.897430419922,0.003933256
326.005249023438,0.0007126539
326.113067626953,0.008247809
326.220886230469,0.01930915
326.328704833984,-0.00538699
326.436553955078,0.0103089
326.544403076172,0.02764467
326.652252197266,0.02032218
326.760101318359,0.005716317
326.867950439453,0.01090381
326.975830078125,0.004325555
327.083709716797,0.007874615
327.191589355469,-0.002331277
327.299499511719,0.005290203
327.407379150391,0.02316949
327.515289306641,-0.001902672
327.623199462891,0.01098616
327.731109619141,-0.003985611
327.839050292969,-0.008829585
327.946990966797,-0.001116774
328.054931640625,0.003762119
328.162872314453,0.007075827
328.270812988281,-0.003677618
328.378784179688,-0.001926712
328.486755371094,-0.009545877
328.5947265625,0.002181072
328.702697753906,0.02630545
328.810699462891,0.001488527
328.918670654297,0.01066483
329.026672363281,0.009367574
329.134704589844,0.01881455
329.242706298828,-0.002907251
329.350738525391,-0.004710789
329.458770751953,5.71552e-05
329.566802978516,0.002652646
329.674835205078,-0.003723433
329.782897949219,0.009751642
329.890960693359,0.04882079
329.9990234375,0.001278959
330.107086181641,0.00157316
330.215148925781,-0.01002566
330.3232421875,0.01909708
330.431335449219,0.009516991
330.539428710938,0.01133818
