X [nm (air)],Y [Intensity]
321.5908203125,0.006289919
321.698333740234,0.001677688
321.805877685547,0.003876793
321.913421630859,0.01302844
322.020965576172,0.008032873
322.128540039063,0.005457176
322.236083984375,0.01778631
322.343658447266,-0.00142277
322.451232910156,0.0006349673
322.558837890625,0.00693884
322.666412353516,0.009726557
322.774017333984,0.01194509
322.881622314453,-0.002397277
322.989227294922,0.003204174
323.096862792969,0.00151252
323.204498291016,0.006602314
323.312133789063,-0.001680018
323.419769287109,0.004009443
323.527404785156,0.03961639
323.635070800781,-0.007457146
323.742736816406,-0.003591984
323.850402832031,0.01138833
323.958068847656,0.01861062
324.065765380859,-0.001573016
324.173461914063,-0.0054376
324.281158447266,0.004786835
324.388854980469,-0.003956178
324.496551513672,0.003369367
324.604278564453,0.008917234
324.712005615234,0.004302773
324.819732666016,0.00217442
324.927490234375,0.01786984
325.035217285156,-0.007876785
325.142974853516,0.002540763
325.250732421875,0.001395177
325.358489990234,-0.003506382
325.466278076172,0.00304387
325.574066162109,0.004696756
325.681854248047,0.003848879
325.789642333984,0.005912976
325.897430419922,0.003199987
326.005249023438,0.00173535
326.113067626953,0.007861524
326.220886230469,0.01694902
326.328704833984,-0.003898229
326.436553955078,0.00975659
326.544403076172,0.02492972
326.652252197266,0.01861077
326.760101318359,0.00606733
326.867950439453,0.01032612
326.975830078125,0.003973304
327.083709716797,0.007518935
327.191589355469,-0.001906998
327.299499511719,0.005884976
327.407379150391,0.02012666
327.515289306641,-0.00246591
327.623199462891,0.009214579
327.731109619141,-0.003024733
327.839050292969,-0.007416479
327.946990966797,0.0001572258
328.054931640625,0.003579065
328.162872314453,0.006968744
328.270812988281,-0.002641261
328.378784179688,-0.001482796
328.486755371094,-0.0083926
328.5947265625,0.00261986
328.702697753906,0.02402192
328.810699462891,0.002103742
328.918670654297,0.009386386
329.026672363281,0.00965161
329.134704589844,0.01776271
329.242706298828,-0.002264452
329.350738525391,-0.003012009
329.458770751953,0.002043801
329.566802978516,0.003354032
329.674835205078,-0.002532271
329.782897949219,0.008514869
329.890960693359,0.04265478
329.9990234375,0.001872474
330.107086181641,0.001559904
330.215148925781,-0.007163835
330.3232421875,0.01731744
330.431335449219,0.009598176
330.539428710938,0.009812291
330.647521972656,-0.003326526
330.755645751953,0.005943082
330.86376953125,0.01743302
330.971893310547,0.01200727
331.080017089844,0.03078817
331.188171386719,0.01216329
331.296295166016,0.02083575
331.404449462891,-0.00366282
331.512603759766,-0.004401641
331.620788574219,0.002953728
331.728942871094,0.009709449
331.837127685547,-0.001135934
331.9453125,-0.003570565
332.053527832031,0.006816443
332.161712646484,0.0001227966
332.269927978516,-0.01013804
332.378143310547,-0.003817021
332.486358642578,0.02034081
332.594573974609,0.01350177
332.702819824219,0.003654039
332.811065673828,-0.00806499
332.919311523438,0.001459489
333.027557373047,0.0001425149
333.135833740234,0.006266471
333.244079589844,0.05136333
333.352355957031,-0.002335176
333.460662841797,0.002296332
333.568939208984,0.002910641
333.67724609375,-0.006607109
333.785552978516,0.008371093
333.893859863281,0.003257722
334.002166748047,-0.01103533
334.110473632813,-0.0002068128
334.218811035156,0.004692412
334.3271484375,-0.0006629062
334.435485839844,0.0004720798
334.543853759766,-0.005992478
334.652191162109,0.01709266
334.760559082031,-0.00017466
334.868927001953,0.009604636
334.977325439453,0.008476413
335.085693359375,0.00967526
335.194091796875,0.0006328988
335.302490234375,0.01698988
335.410888671875,0.008116603
335.519287109375,0.03209617
335.627716064453,0.009677219
335.736145019531,0.007722311
335.844573974609,-0.0007356428
335.953002929688,0.01054443
336.061462402344,0.02200901
336.169891357422,-0.005274876
336.278350830078,0.002549009
336.386840820313,0.01844579
336.495300292969,0.004126959
336.603790283203,-0.005240818
336.712249755859,-0.002390913
336.820770263672,-0.0007697847
336.929260253906,0.003039389
337.037750244141,-0.006491129
337.146270751953,-0.009152834
337.254791259766,0.02532563
337.363311767578,0.001731103
337.471862792969,0.004013691
337.580383300781,-0.003450579
337.688934326172,-0.0009626338
337.797485351563,-0.003037564
337.906036376953,-0.003472517
338.014617919922,-0.002954084
338.123168945313,0.01334516
338.231750488281,0.01094277
338.340362548828,-0.002697024
338.448944091797,0.02598749
338.557525634766,0.005602599
338.666137695313,0.01321059
338.774749755859,-0.004399394
338.883392333984,-0.003253733
338.992004394531,0.004941051
339.100646972656,0.009934445
339.209289550781,-0.005380061
339.317932128906,0.0104633
339.426574707031,0.003048144
339.535247802734,0.01199426
339.643890380859,0.003653899
339.752563476563,0.004242775
339.861267089844,0.0009539279
339.969940185547,0.01758497
340.078643798828,0.003249125
340.187347412109,0.01746908
340.296051025391,0.006080239
340.404754638672,0.008797193
340.513488769531,-0.008756787
340.622192382813,0.01896193
340.730926513672,0.01734956
340.839660644531,0.01574592
340.948425292969,-0.004656216
341.057159423828,0.0003113945
341.165924072266,-0.002808102
341.274688720703,-0.002420632
341.383483886719,0.01634542
341.492248535156,0.004771708
341.601043701172,0.0244479
341.709838867188,0.02135364
341.818634033203,0.01510308
341.927429199219,-0.00159649
342.036254882813,-0.002446639
342.145080566406,0.000647531
342.25390625,0.01066657
342.362731933594,0.005026545
342.471557617188,-0.0003717866
342.580413818359,0.01157673
342.689270019531,-0.003868208
342.798126220703,0.007790957
342.906982421875,0.01737526
343.015869140625,0.01392356
343.124755859375,-0.001849073
343.233642578125,-0.00691063
343.342529296875,0.009546867
343.451416015625,0.0018875
343.560333251953,-0.001962484
343.669250488281,-0.003024661
343.778167724609,0.001720471
343.887084960938,0.005086481
343.996032714844,-0.008463482
344.104949951172,0.01042218
344.213897705078,-0.003294401
344.322845458984,0.006403134
344.431823730469,-0.004463586
344.540771484375,2.672738e-05
344.649749755859,-0.0001596571
344.758728027344,0.0006926234
344.867706298828,0.007302524
344.976715087891,0.01083995
345.085723876953,-0.001682171
345.194702148438,0.002484811
345.303741455078,0.02445427
345.412750244141,-0.006313387
345.521759033203,-0.004808355
345.630798339844,0.00389166
345.739837646484,-0.001317919
345.848876953125,0.01201568
345.957946777344,0.01278013
346.066986083984,-0.0007247317
346.176055908203,-0.002802086
346.285125732422,-0.00454718
346.394195556641,0.002705391
346.503295898438,-0.002756879
346.612365722656,-0.004617695
346.721466064453,0.001257723
346.83056640625,0.01255754
346.939697265625,0.03132739
347.048797607422,-0.008544787
347.157928466797,-0.007780251
347.267059326172,0.003319802
347.376190185547,-0.002356298
347.4853515625,0.006050021
347.594482421875,-0.01262811
347.703643798828,0.004641201
347.812805175781,-0.0008085067
347.921966552734,0.002193613
348.031158447266,0.007778065
348.140319824219,0.001187194
348.24951171875,0.01390191
348.358703613281,-0.008908922
348.467926025391,-0.0008575926
348.577117919922,-0.002395288
348.686340332031,0.02158051
348.795562744141,-0.0004444654
348.90478515625,0.005045875
349.014038085938,0.001675539
349.123260498047,0.01089801
349.232513427734,-0.007904454
349.341766357422,-0.009191428
349.451019287109,0.009870374
349.560302734375,0.003656186
349.669586181641,-0.007375569
349.778839111328,-0.003908904
349.888153076172,0.01464099
349.997436523438,0.01166011
350.106719970703,0.01040516
350.216033935547,-0.007217214
350.325347900391,-0.001193852
350.434661865234,0.005469519
350.544006347656,0.003960102
350.6533203125,0.005626067
350.762664794922,0.004688266
350.872009277344,0.01511616
350.981353759766,-0.01032855
351.090728759766,0.003840165
351.200073242188,0.002559823
351.309448242188,0.01269883
351.418823242188,0.009692232
351.528228759766,-0.008651686
351.637603759766,0.01166894
351.747009277344,0.001943044
351.856414794922,-0.008491268
351.9658203125,0.001925996
352.075225830078,-0.0006030693
352.184661865234,0.003035059
352.294097900391,0.005565997
352.403533935547,-0.002316096
352.512969970703,0.002109932
352.622406005859,0.0181118
352.731872558594,-0.005292141
352.841339111328,-0.007596198
352.950805664063,0.01702393
353.060272216797,0.01165604
353.169738769531,-0.0008490006
353.279235839844,-0.001716016
353.388732910156,0.005519191
353.498229980469,0.004953868
353.607727050781,0.009227625
353.717254638672,-0.001232245
353.826782226563,-0.003975291
353.936309814453,0.0165145
354.045837402344,-0.005270956
354.155364990234,0.005829323
354.264923095703,0.002643024
354.374481201172,0.005529585
354.484039306641,0.003906581
354.593597412109,0.004632457
354.703155517578,0.001433448
354.812744140625,0.01145026
354.922332763672,0.001741771
355.031921386719,0.007769699
355.141510009766,-0.002155484
355.251129150391,0.004328284
355.360717773438,0.003549146
355.470336914063,0.001735363
355.579956054688,0.009643268
355.689605712891,0.01391308
355.799224853516,0.01556369
355.908874511719,-0.006225824
356.018524169922,0.01114172
356.128173828125,-0.002735634
356.237823486328,-0.005382322
356.347503662109,0.003717968
356.457183837891,0.003048077
356.566864013672,0.0003585856
356.676544189453,-0.006270757
356.786224365234,-0.006033279
356.895935058594,-0.007159566
357.005645751953,-0.008859798
357.115356445313,0.0008062411
357.225067138672,0.004949469
357.334777832031,0.004499791
357.444519042969,0.009279311
357.554260253906,-0.003996702
357.664001464844,-0.0002794395
357.773742675781,0.01611195
357.883514404297,0.001577185
357.993286132813,-0.0002494231
358.10302734375,0.01128555
358.212829589844,0.01169651
358.322601318359,0.00231987
358.432373046875,0.007645484
358.542175292969,-0.005671196
358.651977539063,0.001891413
358.761779785156,0.01028108
358.871612548828,-0.006080309
358.981414794922,0.003071423
359.091247558594,0.01594071
359.201080322266,0.00520858
359.310913085938,0.001960333
359.420776367188,-0.00943125
359.530609130859,0.01197519
359.640472412109,-0.0006818695
359.750335693359,-0.001223588
359.860198974609,0.000527758
359.970092773438,0.007784365
360.079986572266,-0.005913107
360.189849853516,0.01375004
360.299743652344,0.01328535
360.40966796875,0.01081005
360.519561767578,0.003930208
360.629486083984,0.003210523
360.739410400391,-0.003868513
360.849334716797,0.006225674
360.959259033203,-0.008698917
361.069213867188,0.0002301078
361.179168701172,0.0001550603
361.289093017578,0.001945361
361.399078369141,0.003516933
361.509033203125,-0.006244912
361.619018554688,-0.004988003
361.728973388672,0.009375622
361.838958740234,0.002801982
361.948944091797,-0.0005771099
362.058959960938,-0.0006263075
362.1689453125,0.004615496
362.278961181641,0.01867052
362.388977050781,0.01091074
362.498992919922,-0.001189758
362.609039306641,-0.001688515
362.719055175781,0.008698532
362.8291015625,0.01197698
362.939147949219,0.0006283055
363.049224853516,-0.001172342
363.159271240234,-0.001257978
363.269348144531,0.006276924
363.37939453125,0.006936468
363.489501953125,-0.006152982
363.599578857422,0.01406486
363.709655761719,0.008609108
363.819763183594,0.005214996
363.929870605469,-0.00583598
364.039978027344,-0.006797361
364.150085449219,-0.004403327
364.260223388672,-0.002300869
364.370330810547,-0.004915248
364.48046875,0.007662203
364.590606689453,0.01179664
364.700775146484,0.00388943
364.810913085938,0.01420182
364.921081542969,-0.004080466
365.03125,-0.007129656
365.141418457031,-0.00918935
365.251586914063,0.009970748
365.361785888672,0.02989713
365.471984863281,0.003795278
365.582183837891,0.007664598
365.6923828125,0.008765395
365.802581787109,-0.0006136399
365.912811279297,0.01050178
366.023010253906,0.004163888
366.133239746094,0.005555462
366.243499755859,-0.001810504
366.353729248047,0.000504257
366.463989257813,-0.000165993
366.57421875,0.001775998
366.684478759766,-0.001206763
366.794738769531,0.01040535
366.905029296875,-0.00300335
367.015289306641,0.0005363119
367.125579833984,0.01281201
367.235870361328,0.01606258
367.346160888672,0.02009872
367.456481933594,0.01007572
367.566772460938,-0.0061766
367.677093505859,-0.002574875
367.787414550781,-0.008056576
367.897766113281,-0.008568204
368.008087158203,0.0004807738
368.118438720703,-0.002538544
368.228759765625,0.0006369874
368.339111328125,-0.0007182625
368.449493408203,0.003896019
368.559844970703,0.008169807
368.670227050781,-0.006358476
368.780609130859,-0.003273135
368.890991210938,-0.009660575
369.001373291016,-9.791629e-06
369.111755371094,-0.008699098
369.22216796875,-0.009135865
369.332580566406,-0.008255851
369.442993164063,-0.0008809443
